koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_duration,koi_depth,koi_impact,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,koi_model_snr
CONFIRMED,0,0,0,0,39.4576228,9.557,244.8,0.967,2.8,658,44.26,6297,4.26,1.369,41.6
CONFIRMED,0,0,0,0,17.8159689,3.6765,776.8,0.911,3.12,699,56.48,5964,4.484,0.933,22.5
CONFIRMED,0,0,0,0,36.5157639,3.6577,861.3,0.787,2.55,425,7.71,4847,4.54,0.781,34.7
CONFIRMED,0,0,0,0,14.07969236,1.375,169.5,0.544,2.08,931,177.81,5821,4.097,1.547,26.2
CONFIRMED,0,0,0,0,16.54081386,2.5996,370.0,0.688,1.57,570,24.87,5064,4.572,0.769,32.8
CONFIRMED,0,0,0,0,3.609313059,1.7752,1375.1,0.408,3.26,1092,336.16,5668,4.545,0.868,35.0
CONFIRMED,0,0,0,0,1.93155546,1.614,504.9,0.861,2.25,1290,655.43,5461,4.552,0.858,8.6
CONFIRMED,0,0,0,0,8.41100305,2.4553,755.6,0.905,1.8,472,11.71,3757,4.718,0.539,27.6
CONFIRMED,0,0,0,0,13.52252364,3.987,690.6,0.216,2.11,652,42.82,5338,4.557,0.816,22.4
CONFIRMED,0,0,0,0,134.2520474,9.0636,832.1,0.003,3.43,393,5.63,5818,4.276,1.2,57.2
CONFIRMED,0,0,0,0,3.268695042,3.45188,10091.0,0.065,16.91,1597,1539.0,5927,4.046,1.691,1429.9
CONFIRMED,0,0,0,0,99.7468804,6.804,1287.0,0.828,3.94,391,5.55,5620,4.363,0.974,45.6
FALSE POSITIVE,0,1,0,0,22.84156293,2.5997,2940.7,1.267,30.0,557,22.78,5381,4.538,0.826,47.6
CONFIRMED,0,0,0,0,11.720123999,3.0039,9763.3,0.623,7.94,660,44.89,5215,4.564,0.77,707.3
CONFIRMED,0,0,0,0,4.33643506,4.1445,108.5,0.641,1.75,1453,1054.56,6180,4.133,1.603,48.0
CONFIRMED,0,0,0,0,15.95541913,3.9851,762.6,0.314,2.18,573,25.54,4891,4.516,0.805,39.0
CONFIRMED,0,0,0,0,8.25980352,2.928,298.4,0.161,1.35,714,61.43,4891,4.516,0.805,18.3
CONFIRMED,0,0,0,0,62.5613879,5.907,1372.6,0.842,3.54,417,7.13,5662,4.56,0.84,35.0
CONFIRMED,0,0,0,0,8.96847034,4.4073,234.3,0.558,2.17,1024,259.95,5808,4.185,1.374,38.2
CONFIRMED,0,0,0,0,1.907810683,1.8707,120.5,0.41,0.91,1268,609.28,5435,4.578,0.824,40.9
CANDIDATE,0,0,0,0,32.85862571,3.1483,162.8,0.955,2.31,691,53.85,5899,4.135,1.414,36.4
FALSE POSITIVE,0,1,0,0,48.118812545,5.27958,69851.0,1.079,45.18,490,13.6,6003,4.536,0.872,2145.1
CANDIDATE,0,0,0,0,2.229326354,1.9946,49.1,0.249,0.6,1273,621.53,5587,4.525,0.865,24.6
CONFIRMED,0,0,0,0,2.514628496,1.6239,228.4,0.247,1.27,1217,517.89,5662,4.56,0.84,33.3
CONFIRMED,0,0,0,0,8.025118521,5.3694,3120.4,0.454,7.79,1093,336.73,6002,4.196,1.369,373.0
CONFIRMED,0,0,0,0,5.79529495,2.272,334.3,0.714,1.05,534,19.23,3757,4.718,0.539,14.8
CONFIRMED,0,0,0,0,73.7578875,2.69,1836.9,0.714,4.28,375,4.66,5029,4.429,0.93,20.2
CANDIDATE,0,0,0,0,8.56267266,1.53,608.1,0.335,2.26,768,82.22,5029,4.429,0.93,15.2
CONFIRMED,0,0,0,0,8.30537702,3.751,365.6,0.489,1.69,809,101.43,5435,4.495,0.873,28.5
CONFIRMED,0,0,0,0,13.22714056,3.2861,812.0,0.013,2.22,638,39.1,5180,4.548,0.8,51.8
CONFIRMED,0,0,0,0,51.8098276,6.343,1025.4,0.273,2.6,410,6.71,5191,4.53,0.826,56.8
CONFIRMED,0,0,0,0,4.38536428,2.5126,198.5,0.335,1.15,935,180.22,5191,4.53,0.826,25.9
CONFIRMED,0,0,0,0,34.205785079,5.1691,183.2,0.319,1.1,471,11.67,5191,4.53,0.826,11.6
CONFIRMED,0,0,0,0,13.97945055,1.2325,356.1,0.924,1.97,635,38.44,5191,4.53,0.826,17.1
CONFIRMED,0,0,0,0,3.554856338,2.1004,232.9,0.331,1.29,1157,425.04,6068,4.565,0.831,40.8
CONFIRMED,0,0,0,0,5.28790754,8.5274,343.9,0.474,7.1,1661,1802.31,4994,3.433,3.818,90.6
CONFIRMED,0,0,0,0,8.45746636,2.2906,1320.3,0.209,1.87,540,20.08,4347,4.73,0.524,21.8
CONFIRMED,0,0,0,0,17.28116957,2.829,1562.8,0.206,2.04,425,7.75,4347,4.73,0.524,20.3
CONFIRMED,0,0,0,0,32.1340014,2.691,1262.0,0.256,1.84,346,3.39,4347,4.73,0.524,11.8
CONFIRMED,0,0,0,0,59.7711433,4.843,574.5,0.899,3.17,522,17.53,6214,4.382,1.122,38.5
CONFIRMED,0,0,0,0,4.417692516,2.323,279.2,0.971,1.57,790,92.16,4766,4.645,0.664,35.1
CONFIRMED,0,0,0,0,10.08744556,2.9884,568.1,0.921,3.15,942,186.14,6310,4.417,1.095,39.9
CONFIRMED,0,0,0,0,16.34355902,5.474,829.4,0.716,3.26,730,67.34,5730,4.394,1.056,34.0
CONFIRMED,0,0,0,0,21.96401646,2.7509,693.4,0.483,2.57,643,40.41,5774,4.447,0.958,26.9
CONFIRMED,0,0,0,0,125.602323,7.105,925.7,0.065,2.89,360,3.95,5774,4.447,0.958,23.3
CONFIRMED,0,0,0,0,12.51353325,4.301,430.8,0.596,1.88,706,58.69,5435,4.495,0.873,30.0
CONFIRMED,0,0,0,0,17.9134215,4.364,197.8,0.832,1.39,626,36.38,5435,4.495,0.873,11.4
CONFIRMED,0,0,0,0,25.2149143,5.76,174.1,0.599,1.19,559,23.05,5435,4.495,0.873,9.9
CONFIRMED,0,0,0,0,5.42586901,2.5342,259.0,0.1,1.48,973,211.66,5594,4.489,0.934,26.1
CONFIRMED,0,0,0,0,19.58561177,1.755,532.9,0.964,3.09,666,46.51,5618,4.401,0.996,27.1
CONFIRMED,0,0,0,0,4.544436472,1.8141,879.3,0.731,3.0,1017,253.48,5445,4.458,0.937,42.5
CONFIRMED,0,0,0,0,12.76220558,2.0688,653.8,0.955,3.18,721,63.86,5445,4.458,0.937,17.4
CONFIRMED,0,0,0,0,38.7149617,3.441,694.8,0.691,2.62,498,14.55,5445,4.458,0.937,16.2
FALSE POSITIVE,0,1,1,0,8.78458274,6.459,210.8,0.681,2.6,1149,411.55,5927,4.046,1.691,25.9
CONFIRMED,0,0,0,0,3.69298623,1.7744,763.3,0.775,1.74,745,72.66,4402,4.682,0.572,33.9
CONFIRMED,0,0,0,0,5.334082429,6.2226,4676.5,0.045,13.08,1495,1180.64,6332,4.016,1.905,653.4
CONFIRMED,0,0,0,0,6.4980147,2.4384,190.9,0.92,1.87,1026,262.18,5727,4.328,1.104,41.2
CONFIRMED,0,0,0,0,19.76169247,3.9097,392.5,0.924,2.81,791,92.38,6327,4.327,1.175,35.3
CONFIRMED,0,0,0,0,5.18498961,2.1397,430.1,0.021,1.15,652,42.62,4325,4.68,0.56,36.4
CONFIRMED,0,0,0,0,85.6542476,6.866,476.0,0.012,3.56,522,17.51,5818,4.065,1.647,36.6
CONFIRMED,0,0,0,0,19.32945602,3.794,935.5,0.009,2.26,529,18.57,5026,4.604,0.763,26.8
CANDIDATE,0,0,0,0,17.79108667,2.662,414.2,0.654,2.88,830,112.09,5855,4.148,1.34,39.8
CONFIRMED,0,0,0,0,3.290114076,1.5151,645.3,0.203,1.49,802,97.96,4484,4.654,0.594,30.3
FALSE POSITIVE,0,1,1,1,2.086075752,2.2647,3657.8,0.914,10.3,1845,2747.42,6131,4.071,1.417,102.2
CONFIRMED,0,0,0,0,3.311864148,1.4049,5976.5,0.905,9.06,1116,365.94,5461,4.499,0.937,448.2
CANDIDATE,0,0,0,0,63.0732241,5.397,671.3,0.746,17.8,1077,317.78,6234,3.209,6.354,30.0
CONFIRMED,0,0,0,0,2.422084188,2.5613,1871.8,0.058,3.55,1213,511.66,5598,4.565,0.83,423.7
CONFIRMED,0,0,0,0,78.5461106,8.689,658.7,0.044,3.55,501,14.85,5808,4.172,1.397,35.6
CONFIRMED,0,0,0,0,16.92342126,4.1864,1125.3,0.515,3.4,702,57.37,5786,4.465,0.99,40.8
CONFIRMED,0,0,0,0,5.47665801,2.5482,648.0,0.788,2.01,741,71.0,4650,4.589,0.706,32.1
CONFIRMED,0,0,0,0,4.580346161,2.097,308.3,0.384,1.38,889,147.56,5103,4.558,0.789,49.8
CONFIRMED,0,0,0,0,2.248288213,2.0361,263.2,0.004,1.25,1127,380.75,5103,4.558,0.789,59.7
CONFIRMED,0,0,0,0,6.76690759,1.7062,249.3,0.648,1.31,781,87.79,5103,4.558,0.789,29.7
CONFIRMED,0,0,0,0,34.1732156,4.7679,635.0,0.815,2.37,465,11.09,5201,4.573,0.834,38.9
CONFIRMED,0,0,0,0,16.7364755,2.151,1147.0,0.9,2.73,464,10.99,4334,4.618,0.653,9.9
FALSE POSITIVE,0,1,0,0,137.8645881,1.922,2363.0,1.265,15.9,196,0.35,3645,4.797,0.449,28.2
CONFIRMED,0,0,0,0,12.43929428,3.176,254.3,0.663,1.3,627,36.57,4987,4.531,0.773,24.9
CONFIRMED,0,0,0,0,7.62635494,2.4168,296.1,0.237,1.21,703,57.89,4955,4.61,0.721,32.5
CANDIDATE,0,0,0,0,8.710442022,0.9425,1196.4,0.935,3.61,760,78.75,5416,4.575,0.809,42.6
CONFIRMED,0,0,0,0,11.35010642,2.2792,1221.0,0.035,1.75,403,6.25,3638,4.734,0.514,38.3
CONFIRMED,0,0,0,0,109.4450597,3.792,1269.6,0.149,3.04,340,3.14,5403,4.5,0.868,30.1
CONFIRMED,0,0,0,0,7.56052209,3.8573,659.8,0.022,2.4,914,164.9,5895,4.503,0.94,34.6
CONFIRMED,0,0,0,0,12.12401737,3.3091,788.4,0.029,2.37,675,48.98,5094,4.469,0.87,40.1
CONFIRMED,0,0,0,0,9.38740646,1.6165,384.6,0.946,1.69,575,25.83,4500,4.656,0.646,22.3
CONFIRMED,0,0,0,0,7.41556471,1.973,150.4,0.434,0.79,622,35.37,4500,4.656,0.646,11.8
CONFIRMED,0,0,0,0,24.2101973,4.046,458.0,0.45,1.5,451,9.8,4650,4.589,0.706,14.1
CONFIRMED,0,0,0,0,23.8990075,15.955,293.4,0.153,3.26,823,108.3,5511,3.914,1.93,61.5
CONFIRMED,0,0,0,0,6.22161107,3.4117,165.0,0.838,1.59,1101,348.15,6277,4.417,1.097,29.0
CONFIRMED,0,0,0,0,6.17998508,2.1094,750.5,0.175,2.12,814,104.06,5149,4.551,0.791,29.0
CONFIRMED,0,0,0,0,1.569066598,2.7803,147.2,0.097,1.68,1849,2763.39,5821,4.172,1.395,48.7
CONFIRMED,0,0,0,0,9.59068586,3.452,544.6,0.359,3.93,1087,329.34,5476,3.904,1.673,40.0
CONFIRMED,0,0,0,0,7.03932913,3.514,836.7,0.956,4.67,1060,298.33,5846,4.278,1.24,48.6
CONFIRMED,0,0,0,0,49.6075771,2.9575,626.7,0.764,2.12,402,6.17,5187,4.592,0.774,44.9
CONFIRMED,0,0,0,0,16.84183355,2.6194,822.1,0.688,3.08,699,56.43,5602,4.404,1.009,23.6
CONFIRMED,0,0,0,0,7.340714946,2.9987,8510.5,0.568,14.31,1155,421.03,6056,4.191,1.498,856.3
CONFIRMED,0,0,0,0,12.55111099,3.1293,494.1,0.519,1.34,480,12.56,4213,4.669,0.598,33.2
CONFIRMED,0,0,0,0,3.003879547,3.2848,8538.0,0.338,10.96,1438,1011.87,6311,4.398,1.172,80.8
CONFIRMED,0,0,0,0,24.0884178,3.952,387.2,0.376,1.16,386,5.26,4213,4.669,0.598,21.0
CONFIRMED,0,0,0,0,12.75800092,4.1828,187.9,0.011,1.49,822,107.96,5782,4.34,1.095,41.7
CONFIRMED,0,0,0,0,5.47033376,3.1441,112.0,0.074,1.15,1090,334.27,5782,4.34,1.095,32.7
CONFIRMED,0,0,0,0,6.51112385,1.6919,695.1,0.882,3.09,1008,243.67,6032,4.465,1.001,38.4
CONFIRMED,0,0,0,0,23.85163321,2.4453,833.7,0.88,3.37,654,43.19,6032,4.465,1.001,28.6
CONFIRMED,0,0,0,0,2.714078374,1.3115,143.5,0.868,1.38,1301,675.86,5815,4.461,0.992,36.8
CONFIRMED,0,0,0,0,122.8799543,7.835,717.7,0.872,2.7,326,2.66,5413,4.51,0.861,41.9
CONFIRMED,0,0,0,0,4.88753111,2.034,679.6,0.147,2.45,1003,239.11,5568,4.499,0.957,17.4
CONFIRMED,0,0,0,0,6.14728341,2.7645,119.7,0.188,0.79,770,83.18,4997,4.598,0.746,26.8
CONFIRMED,0,0,0,0,2.800111267,1.0237,706.7,0.806,2.13,956,197.81,4786,4.579,0.704,33.5
CONFIRMED,0,0,0,0,34.3511339,4.4408,599.4,0.88,2.75,576,26.1,6091,4.487,0.967,28.8
CONFIRMED,0,0,0,0,3.413036353,2.61366,3868.7,0.046,6.62,1200,490.24,5392,4.314,1.087,480.7
CONFIRMED,0,0,0,0,3.00725068,4.4302,285.8,0.897,1.56,1122,373.99,5667,4.587,0.781,30.0
CONFIRMED,0,0,0,0,4.194496867,1.7807,660.7,0.863,1.57,577,26.2,3706,4.747,0.522,45.0
CANDIDATE,0,0,0,0,6.35585682,1.55,176.6,0.912,0.86,503,15.1,3706,4.747,0.522,9.2
CONFIRMED,0,0,0,0,1.970340203,1.7901,403.2,0.859,3.97,1599,1540.07,4883,3.972,1.667,56.3
CONFIRMED,0,0,0,0,5.05821338,1.132,748.3,1.004,10.69,1168,439.8,4883,3.972,1.667,43.2
CONFIRMED,0,0,0,0,26.85323647,4.4557,965.8,0.01,2.65,544,20.77,5329,4.455,0.869,53.3
CONFIRMED,0,0,0,0,25.0985083,2.7727,167.6,0.814,1.59,656,43.84,5782,4.34,1.095,21.3
CONFIRMED,0,0,0,0,34.2685741,4.8251,699.3,0.677,2.44,477,12.2,5083,4.468,0.872,38.2
CONFIRMED,0,0,0,0,5.75321539,1.7948,733.8,0.921,3.14,920,169.44,5445,4.51,0.929,31.8
CONFIRMED,0,0,0,0,5.50860699,3.0788,203.9,0.879,1.49,934,179.62,5448,4.489,0.883,38.2
CONFIRMED,0,0,0,0,18.93055119,3.372,684.0,0.583,4.41,766,81.42,5015,3.987,1.643,26.2
FALSE POSITIVE,0,1,0,0,42.94386258,3.7591,9207.9,1.285,41.62,520,17.26,5750,4.4,0.94,273.0
CONFIRMED,0,0,0,0,22.06402,4.1,388.7,0.941,2.67,712,60.81,6232,4.432,1.09,31.5
CONFIRMED,0,0,0,0,5.756245244,1.071,623.6,0.888,2.24,773,84.16,4931,4.605,0.734,45.5
CONFIRMED,0,0,0,0,148.4601819,5.499,1532.1,0.808,3.61,285,1.56,5159,4.548,0.821,33.7
CONFIRMED,0,0,0,0,0.934885365,1.4083,270.4,0.731,3.21,2080,4435.29,4777,3.909,1.795,57.8
CONFIRMED,0,0,0,0,25.7626846,6.908,619.5,0.327,2.66,633,37.99,5739,4.381,1.069,38.0
CONFIRMED,0,0,0,0,11.0317836,4.753,182.3,0.405,1.45,840,117.67,5739,4.381,1.069,14.1
CONFIRMED,0,0,0,0,4.12511935,2.877,114.7,0.253,0.88,1016,252.18,5598,4.565,0.83,21.6
CANDIDATE,0,0,0,0,4.22464216,1.403,987.0,0.913,4.31,1279,631.55,6343,4.408,1.14,7.7
CONFIRMED,0,0,0,0,13.12162167,3.6138,196.9,0.807,1.99,913,164.48,6140,4.265,1.277,32.7
CONFIRMED,0,0,0,0,49.6220669,7.222,505.5,0.939,3.33,546,20.99,5938,4.331,1.184,47.6
CONFIRMED,0,0,0,0,8.08801663,1.8334,952.9,0.744,2.94,792,92.93,5269,4.494,0.874,46.1
CONFIRMED,0,0,0,0,11.55103848,3.3601,402.8,0.493,2.17,845,120.76,5907,4.395,1.058,49.8
CONFIRMED,0,0,0,0,4.469754641,1.813,553.9,0.494,2.26,1103,350.69,5988,4.507,0.934,37.1
CONFIRMED,0,0,0,0,15.77382794,4.957,313.6,0.035,2.72,955,196.14,6283,4.129,1.531,30.4
CONFIRMED,0,0,0,0,6.56226483,4.0144,260.8,0.643,3.07,1290,654.67,5878,4.005,1.812,41.2
CONFIRMED,0,0,0,0,20.67876365,4.6395,323.9,0.665,2.42,749,74.36,5865,4.266,1.272,42.6
CONFIRMED,0,0,0,0,50.79034648,10.8474,5671.1,0.058,10.6,612,33.12,6163,4.185,1.406,508.8
CONFIRMED,0,0,0,0,9.59993246,4.3206,271.2,0.063,2.08,967,206.91,5865,4.266,1.272,52.0
CONFIRMED,0,0,0,0,2.0248205,2.55,63.3,0.248,1.01,1625,1652.5,5865,4.266,1.272,20.2
CONFIRMED,0,0,0,0,201.118319,10.328,584.8,0.003,2.28,300,1.92,5646,4.447,0.954,34.7
CONFIRMED,0,0,0,0,24.7577652,6.998,458.7,0.896,2.44,644,40.74,6106,4.487,0.966,37.6
CONFIRMED,0,0,0,0,12.7983174,6.401,336.6,0.738,2.88,908,160.33,5592,4.115,1.451,38.2
CONFIRMED,0,0,0,0,10.13200555,3.1683,911.6,0.03,1.67,574,25.66,4777,4.689,0.561,37.6
CONFIRMED,0,0,0,0,38.505224,5.941,695.2,0.654,2.45,532,18.98,5974,4.504,0.881,35.5
CONFIRMED,0,0,0,0,4.6126736,3.0643,133.2,0.755,1.6,1294,663.8,6140,4.265,1.277,34.3
CONFIRMED,0,0,0,0,8.67890312,3.5317,540.6,0.203,2.56,905,158.43,5509,4.308,1.116,37.4
CONFIRMED,0,0,0,0,39.3135699,5.0137,500.1,0.006,2.07,540,20.04,6060,4.509,0.925,33.8
CONFIRMED,0,0,0,0,5.94565516,2.1604,401.2,0.229,1.12,568,24.71,3974,4.7,0.564,28.5
CONFIRMED,0,0,0,0,1.52373073,1.4796,364.7,0.942,1.26,818,105.95,3746,4.736,0.51,34.1
CONFIRMED,0,0,0,0,4.225384543,2.82038,7563.0,0.074,9.0,1111,360.46,5574,4.403,1.054,1457.8
CONFIRMED,0,0,0,0,60.0853848,7.007,432.2,0.79,2.4,485,13.07,6028,4.459,1.047,51.7
CONFIRMED,0,0,0,0,43.0343364,6.571,541.6,0.882,2.5,484,13.01,5550,4.476,0.911,50.0
CANDIDATE,0,0,0,0,46.2991052,5.2481,854.9,0.025,4.33,592,29.04,5396,4.035,1.507,55.0
CONFIRMED,0,0,0,0,88.6440015,7.82,625.5,0.724,2.51,391,5.51,5661,4.471,0.934,57.6
CONFIRMED,0,0,0,0,35.01190875,2.868,436.7,0.927,2.97,603,31.35,5872,4.332,1.153,34.0
CONFIRMED,0,0,0,0,16.57099265,2.9052,644.9,0.55,2.03,614,33.53,5483,4.589,0.779,40.9
CONFIRMED,0,0,0,0,16.00496657,6.5047,377.5,0.013,3.71,1040,276.53,6384,4.029,1.904,49.8
CONFIRMED,0,0,0,0,1.954525966,2.0944,392.8,0.673,2.38,1540,1331.18,5741,4.331,1.136,43.1
CONFIRMED,0,0,0,0,7.23400381,2.165,453.3,0.032,1.78,831,112.48,5411,4.523,0.85,34.3
CONFIRMED,0,0,0,0,6.77408984,2.6215,520.3,0.026,2.5,1058,295.82,6246,4.433,1.092,33.6
CONFIRMED,0,0,0,0,20.172024672,3.1488,5368.1,0.334,6.24,564,24.0,5064,4.474,0.864,226.8
CONFIRMED,0,0,0,0,26.41044199,3.0715,991.1,0.674,2.45,512,16.27,5448,4.613,0.734,31.2
CONFIRMED,0,0,0,0,8.27745764,2.713,197.2,0.261,2.46,1088,331.35,5129,3.884,1.781,17.3
CONFIRMED,0,0,0,0,14.37504582,3.208,251.1,0.927,2.05,786,90.16,5931,4.403,1.053,15.7
CANDIDATE,0,0,0,0,6.31219171,4.9377,403.7,0.018,2.17,1096,342.04,6322,4.426,1.075,35.6
CONFIRMED,0,0,0,0,147.97391,6.854,1267.1,0.034,3.33,329,2.78,5578,4.44,0.95,26.4
CONFIRMED,0,0,0,0,13.24503482,4.4078,156.1,0.498,1.77,887,146.31,5636,4.147,1.39,35.7
CONFIRMED,0,0,0,0,77.2550726,10.214,589.5,0.837,3.7,548,21.37,6564,4.255,1.356,44.0
CONFIRMED,0,0,0,0,3.85690686,2.0808,127.8,0.466,0.93,972,210.44,5272,4.574,0.813,24.3
CONFIRMED,0,0,0,0,116.3311739,7.025,1586.3,0.032,3.26,323,2.59,5354,4.533,0.835,31.5
CANDIDATE,0,0,0,0,86.049055,29.28,429.9,0.2597,2.06,410,6.68,5733,4.432,0.997,8.0
CONFIRMED,0,0,0,0,6.31943553,3.3422,581.1,0.775,2.71,986,223.15,5670,4.397,1.022,61.0
CONFIRMED,0,0,0,0,12.20951755,4.1808,538.1,0.779,2.61,791,92.68,5670,4.397,1.022,45.5
CONFIRMED,0,0,0,0,3.07644709,2.6326,216.7,0.708,1.61,1253,583.25,5670,4.397,1.022,29.3
FALSE POSITIVE,0,1,1,0,2.11913005,4.141,28.7,0.67,1.35,2090,4512.1,5799,3.813,2.377,21.5
CONFIRMED,0,0,0,0,68.958447,3.128,123.3,0.821,1.11,402,6.17,5455,4.497,0.888,30.0
CONFIRMED,0,0,0,0,18.79591276,7.5235,2431.4,0.695,7.39,852,124.64,6163,4.185,1.406,282.3
CONFIRMED,0,0,0,0,63.0380366,7.3702,658.7,0.021,2.59,465,11.1,5798,4.411,1.019,53.1
CONFIRMED,0,0,0,0,9.69315023,5.6725,141.8,0.734,1.89,1017,253.08,5683,4.108,1.472,45.1
FALSE POSITIVE,0,0,1,1,8.48031229,7.105,351.1,0.951,2.58,952,193.86,5910,4.364,1.078,37.3
CONFIRMED,0,0,0,0,56.1886436,6.5272,346.2,0.873,2.56,503,15.13,5700,4.327,1.176,35.6
CONFIRMED,0,0,0,0,6.92101452,4.3591,529.7,0.771,1.48,619,34.85,4461,4.661,0.585,39.9
CONFIRMED,0,0,0,0,3.27344784,1.7292,262.5,0.44,0.81,625,36.05,3758,4.769,0.496,34.0
CONFIRMED,0,0,0,0,15.3789014,4.662,185.1,0.359,2.94,1039,275.53,5817,3.877,2.153,17.6
CONFIRMED,0,0,0,0,134.4785189,5.9288,4033.5,0.924,10.52,412,6.81,5791,4.185,1.336,149.9
CANDIDATE,0,0,0,0,5.007414194,1.3584,4413.9,0.926,8.8,1114,363.75,5957,4.417,1.042,196.6
FALSE POSITIVE,0,1,0,0,24.68662378,15.168,8052.3,0.643,48.04,1149,412.55,4648,2.996,5.132,210.9
CONFIRMED,0,0,0,0,98.7179332,6.593,7320.0,0.588,6.99,360,3.97,5808,4.583,0.786,124.4
CONFIRMED,0,0,0,0,71.52543938,5.9189,5904.3,0.066,5.76,340,3.15,4855,4.542,0.778,111.3
CANDIDATE,0,0,0,0,17.50441726,4.2585,725.4,0.006,3.56,824,108.78,5815,4.16,1.329,47.5
CONFIRMED,0,1,0,0,1.72086129,2.0243,10184.0,0.725,13.25,1647,1743.61,5742,4.297,1.215,1654.9
CONFIRMED,0,0,0,0,56.4349933,4.7381,580.0,0.019,2.37,465,11.04,5534,4.381,1.001,47.7
CONFIRMED,0,0,0,0,33.7888028,5.496,649.2,0.078,2.71,611,33.01,6202,4.436,1.062,36.0
CONFIRMED,0,0,0,0,3.215109385,4.365,158.0,0.954,1.54,1155,421.21,5541,4.472,0.934,53.3
CONFIRMED,0,0,0,0,3.29276797,4.8069,80.7,0.663,1.39,1458,1068.95,5683,4.108,1.472,40.8
CONFIRMED,0,0,0,0,13.72710334,7.3419,199.2,0.025,2.38,1005,241.58,5951,4.017,1.693,62.5
CONFIRMED,0,0,0,0,24.3110031,8.7682,184.4,0.146,2.3,831,112.64,5951,4.017,1.693,48.9
CONFIRMED,0,0,0,0,44.4304059,10.306,238.5,0.025,2.61,680,50.42,5951,4.017,1.693,50.5
CONFIRMED,0,0,0,0,9.34145925,6.18,81.7,0.455,1.56,1143,403.44,5951,4.017,1.693,29.4
CONFIRMED,0,0,0,0,4.97760447,2.5719,287.3,0.474,1.75,1023,258.91,5353,4.358,1.023,27.5
CONFIRMED,0,0,0,0,21.1285655,3.852,176.7,0.36,2.88,935,180.55,5817,3.877,2.153,12.5
FALSE POSITIVE,0,1,0,0,24.4851178,4.642,263.8,0.987,7.14,1179,456.64,6655,3.638,2.995,10.9
CONFIRMED,0,0,0,0,7.51854537,2.845,286.7,0.13,1.42,784,89.41,5064,4.474,0.864,19.4
CANDIDATE,0,0,0,0,86.7490807,9.179,547.1,0.003,2.23,398,5.94,5579,4.419,0.97,35.7
CONFIRMED,0,0,0,0,25.96190067,6.2732,350.3,0.02,3.25,850,123.11,6369,4.088,1.729,37.5
CONFIRMED,0,0,0,0,130.3543929,6.474,5128.7,0.675,7.7,369,4.36,5970,4.463,1.015,103.7
CONFIRMED,0,1,0,0,1.855557556,2.35672,10570.0,0.554,10.05,1436,1004.89,5657,4.441,0.947,1853.8
CANDIDATE,0,0,0,0,3.261759866,1.7593,3876.1,0.949,8.01,1262,599.54,6131,4.497,0.945,190.4
FALSE POSITIVE,0,1,0,0,3.364425589,1.3261,4843.0,1.597,56.83,1106,352.97,5813,4.589,0.775,32.0
CONFIRMED,0,0,0,0,16.78175788,3.7386,908.0,0.502,2.25,545,20.82,4925,4.588,0.742,118.8
CONFIRMED,0,0,0,0,105.3035093,6.214,1362.2,0.027,3.18,351,3.58,5534,4.515,0.875,40.6
CONFIRMED,0,0,0,0,2.549562652,1.6999,495.1,0.047,1.11,682,50.9,3716,4.74,0.506,43.7
CONFIRMED,0,0,0,0,13.96950181,1.5871,1110.0,0.901,2.04,387,5.29,3716,4.74,0.506,37.0
CONFIRMED,0,0,0,0,5.21230171,2.098,430.0,0.187,1.04,537,19.7,3716,4.74,0.506,29.3
CONFIRMED,0,0,0,0,17.76076524,1.6679,1287.2,0.627,1.93,368,4.34,3826,4.744,0.516,42.6
CONFIRMED,0,0,0,0,10.55840479,3.366,194.2,0.31,1.41,796,94.94,5353,4.358,1.023,14.6
CANDIDATE,0,0,0,0,20.92735802,3.4256,8091.0,0.991,17.36,735,69.08,6126,4.358,1.109,263.5
CONFIRMED,0,0,0,0,6.98800953,3.103,193.2,0.024,1.39,914,164.86,5353,4.358,1.023,17.1
CONFIRMED,0,0,0,0,22.8245144,6.617,322.7,0.279,3.36,946,189.46,6642,4.057,1.846,15.9
CONFIRMED,0,0,0,0,49.1011093,6.341,845.6,0.52,3.28,498,14.57,5393,4.299,1.11,39.7
CONFIRMED,0,0,0,0,7.05675145,2.0261,130.0,0.631,1.68,1196,483.95,6388,4.244,1.402,25.2
CONFIRMED,0,0,0,0,34.8536903,5.333,767.7,0.493,2.4,522,17.62,5818,4.554,0.848,27.0
CONFIRMED,0,0,0,0,2.41434868,1.2701,191.0,0.221,0.97,953,195.08,4507,4.573,0.724,30.0
FALSE POSITIVE,0,1,0,0,2.466070972,1.9559,704.5,1.223,24.3,1260,595.8,5708,4.529,0.884,42.6
CONFIRMED,0,0,0,0,4.30656389,4.1107,257.0,0.894,1.95,1177,453.2,6108,4.466,1.03,39.8
FALSE POSITIVE,0,1,0,0,12.964717746,1.8303,3732.9,1.282,39.93,834,114.24,6210,4.45,1.033,183.3
FALSE POSITIVE,0,1,0,0,1.731079436,1.8419,11974.0,1.404,56.05,1541,1332.5,6045,4.494,0.955,36.2
CONFIRMED,0,0,0,0,7.794302043,1.1081,3387.4,1.06,16.51,882,142.82,5494,4.405,0.982,159.2
CONFIRMED,0,0,0,0,14.5324483,3.13,1355.9,0.003,3.11,664,46.06,5345,4.473,0.86,16.5
